selection_stage,selection_origin_idx,selection_origin_time,purge_hours,validation_mode,pool_origin_count,pool_validation_block_count,adwin_enabled,dynamic_selector,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,branch1_input_validation_ap,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,val_roc_auc_b1,val_roc_auc_b2,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,b1_window_action,b1_window_pending_train_days,b1_window_change_streak,b1_window_gain,b2_window_action,previous_val_pr_auc,val_pr_auc_delta,candidate_count,window_change_relative_margin,window_change_absolute_margin,window_change_q25_tolerance,window_confirmation_checkpoints
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17711704642107104,0.17432494705538076,0.15691729177819455,0.03190733170862749,0.13950963650100834,0.5924497031703738,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17653059799257823,0.1767846901906807,0.16144720652327887,0.024735460374345344,0.1461097228558771,0.5966650425600887,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1771022650725462,0.17598612751849488,0.1672573059533081,0.015641014163522718,0.1585284843881213,0.6063906917960642,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17934655877132788,0.17341454000661582,0.17215714208083163,0.01021907323236062,0.17089974415504744,0.6200078815476219,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17921164599874403,0.18530111400904892,0.17426259864506008,0.01141134028260297,0.16322408328107124,0.6263117660945036,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1764411223279799,0.18411971773539998,0.1685363077172669,0.01693715737429542,0.1529528976991338,0.6294911552778312,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.17234271422477707,0.17846084619365093,0.15956266968775185,0.023764535065978174,0.14066449318185276,0.6335260560819354,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.16739979251003975,0.16891651616617073,0.1472517712234598,0.03353793333650873,0.1255870262807489,0.6377226830808653,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.16630104382259023,0.16035178476217268,0.1401259333723613,0.0405338894069953,0.11990008198254987,0.6363500723105379,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.21090350104616604,0.18813486837088056,0.12867994743266403,0.1260080048522497,0.06922502649444752,0.5655108439320236,"{'1': 0.15442460824601822, '6': 0.19625287923914825, '24': 0.2204246196329871}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.1911188145391555,0.17934554820682092,0.12477283937124675,0.10387025821538022,0.0702001305356726,0.5628312105847324,"{'1': 0.1315351174833063, '6': 0.18315473431861232, '24': 0.21508730087608754}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.1692346127997355,0.17592504863393896,0.12333898492904914,0.07782253345018739,0.07075292122415933,0.5606275295137928,"{'1': 0.13048599297171948, '6': 0.17697491415537056, '24': 0.21392690830846564}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.218138750907617,0.18533572020527944,0.12792609175653136,0.13591869396064982,0.07051646330778327,0.5627027365871583,"{'1': 0.1663715900099784, '6': 0.19849419766787468, '24': 0.2218186316837392}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.215732798859711,0.17369271784577212,0.12483292001027094,0.1345997616864029,0.07597312217476977,0.5673399943478582,"{'1': 0.13674753275323032, '6': 0.18903448025782024, '24': 0.2244956950392691}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.21288945689462044,0.17114709644693854,0.12465718544959965,0.130425235282093,0.07816727445226077,0.5684040225308131,"{'1': 0.13186264341797532, '6': 0.18249988527341043, '24': 0.22727043527963944}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.21686230127406395,0.18396680420851594,0.12734636526010776,0.13477186281039158,0.07072592631169958,0.5586782935205359,"{'1': 0.16632525088953445, '6': 0.1943548882826124, '24': 0.22033717008535994}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.21842526104421914,0.180726774857758,0.1290301855721111,0.13328409732537622,0.07733359628646419,0.5512431618756325,"{'1': 0.1632761001711686, '6': 0.18953313980538797, '24': 0.22506835750987517}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.21595499915229474,0.16890691925762974,0.12505539253909545,0.13344454988958143,0.08120386582056116,0.5485156947052259,"{'1': 0.16358470874470335, '6': 0.19702075056983093, '24': 0.22145958991087222}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.14599876322110378,0.1006837622488541,0.09349103355223817,0.07448901651044101,0.08629830485562225,0.5194013195772491,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.14876742741935856,0.10168968876002499,0.09712155336657985,0.07313347059087373,0.09255341797313472,0.5222985880454144,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.14911926920735982,0.10168968876002499,0.09817179253162223,0.07210784392259642,0.09465389630321945,0.5229170391166694,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14599876322110378,0.1006837622488541,0.09349103355223817,0.07448901651044101,0.08629830485562225,0.5194013195772491,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14692021042194392,0.10873080623089856,0.09131476745170593,0.07991334586290959,0.07389872867251329,0.5244518893763911,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14845986742975978,0.12356762317158551,0.09762712914534026,0.07494358355813407,0.07168663511909501,0.5289203126127819,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14746206161181594,0.13338948332013373,0.10141558833455402,0.07015774162257345,0.06944169334897432,0.5168278064942141,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1530213489258332,0.1503865530752632,0.10922543262633178,0.07046741417208496,0.06806431217740036,0.5239869221244882,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1592845169834347,0.17078178511248582,0.11901740411699066,0.0709171924413425,0.06725302312149552,0.532799144295906,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.16316729479882278,0.1894465917393523,0.12807416064762062,0.07052734453988833,0.0667017295558889,0.5387910821780179,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.16758961155536545,0.21194341726414215,0.13915951691272535,0.07175099067624266,0.06637561656130855,0.5436266461548457,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.18209536026879344,0.2090363858453482,0.13803620828050214,0.08510641118044214,0.06703603071565607,0.551934911896594,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.19512365777652355,0.1928241891285284,0.13055814281235656,0.10450893962276424,0.06829209649618476,0.5596364392065798,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.19414733422644573,0.17885503264462904,0.12447174247118993,0.10807900354038459,0.07008845229775082,0.5633774177668834,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.13308823391658697,0.14619098685728205,0.11172921003845525,0.04128145479179427,0.07726743321962845,0.5283864568169173,"{'1': 0.1277344816220631, '6': 0.13455307899921728, '24': 0.12655071749297944}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.12923474297001025,0.14149909266404898,0.1099224667736331,0.037558623850178094,0.07834584088321722,0.5257279707045345,"{'1': 0.1274342246618295, '6': 0.13523294173066255, '24': 0.12306330268883488}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.12746135349181553,0.1397278647253858,0.10921274111934776,0.03587207204547413,0.07869761751330974,0.5242757977161864,"{'1': 0.1263657279686247, '6': 0.13527255034633165, '24': 0.12176003668736846}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.13239269561281763,0.14297371429283665,0.11035304292395494,0.040998756668088186,0.07773237155507323,0.5326102811719146,"{'1': 0.12782698069655304, '6': 0.13208670095947886, '24': 0.1292966172037214}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.13038495279711973,0.14776643045029386,0.11278788162663858,0.03788112651568299,0.0778093328029833,0.5217283410575853,"{'1': 0.12904089116927536, '6': 0.13084240917584128, '24': 0.1280549104425853}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.13136542235070456,0.1538196428466196,0.11619709916270157,0.037467229043129095,0.07857455547878356,0.5190599137876549,"{'1': 0.13150561353777826, '6': 0.13115366550282256, '24': 0.12835441449195747}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.13196128929719123,0.1434905890547681,0.11024101734469727,0.04099467168607835,0.07699144563462643,0.5289166638681339,"{'1': 0.12786241460376022, '6': 0.1301126339325923, '24': 0.12863757109813545}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.13281338435366138,0.15137653427858644,0.11513848454148842,0.03873329746578469,0.0789004348043904,0.5056549694157716,"{'1': 0.1293676236762347, '6': 0.12628640884215594, '24': 0.13035913479355174}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.12931978376743933,0.15088064840750182,0.11612717731657096,0.03396015653449051,0.08137370622564011,0.4979804031801529,"{'1': 0.12749140329989492, '6': 0.12165949670101299, '24': 0.12893106143896346}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.15133916431375066,0.10837278199218592,0.10252732853653063,0.06919516005198208,0.09668187508087535,0.5385472696750107,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.1551666671792708,0.11714671427003794,0.10691429467545664,0.06874870552720778,0.09668187508087535,0.5409469846441654,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.14482439304893102,0.09668187508087535,0.09369289465394742,0.07235203009518204,0.09070391422701948,0.540726582551393,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.15133916431375066,0.10837278199218592,0.10252732853653063,0.06919516005198208,0.09668187508087535,0.5385472696750107,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.15091974201756325,0.10655373283618874,0.08909306039825823,0.08859078493142664,0.07163238796032774,0.5539289061182368,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14940592784694184,0.10625245470802949,0.08788951389461458,0.08827987748057965,0.06952657308119967,0.5534719875087076,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14475231176735262,0.09864459726930881,0.08334325989234406,0.0877395611344019,0.0680419225153793,0.5371581953423522,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1430212179698553,0.0960363057596942,0.08146880376080123,0.08785712340452399,0.06690130176190828,0.5313838794068348,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1390391068773181,0.09696498160021398,0.08195753224093878,0.08165023790607039,0.06695008288166358,0.53002753578687,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.13647163721660116,0.0996012503840279,0.08405524350751575,0.07520688496054115,0.06850923663100361,0.5285754075135211,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.13451608095278836,0.10594643764940959,0.08839833820819176,0.06677561621614704,0.07085023876697395,0.5296098927837901,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.13156127149260508,0.11851380882452331,0.09584587433068825,0.05379345708365879,0.0731779398368532,0.5309077888892827,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.12938442322677154,0.13049398530282352,0.10310031631660656,0.04338183897071349,0.07570664733038959,0.5302112334314254,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.12936024362606321,0.14147065089259023,0.11001865935117319,0.03751904777318128,0.07856666780975616,0.5260918902064557,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.11826473784271425,0.12421890113761386,0.09569121812514762,0.03951809775598907,0.06716353511268139,0.5118132140466348,"{'1': 0.11856960696646206, '6': 0.11864474483768965, '24': 0.11392133380666297}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.11655532862295022,0.12062112679632567,0.09488263486946515,0.03716258808951209,0.06914414294260463,0.5148606959266707,"{'1': 0.11777492623974872, '6': 0.11874048489767765, '24': 0.11268530725852033}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.11578534221449488,0.11863926321298762,0.09425616173217068,0.03637812964355815,0.06987306025135373,0.5153070727800428,"{'1': 0.11785529633792002, '6': 0.11900780314683668, '24': 0.11215039764904017}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.11643816692506272,0.11896930979064965,0.09320531312417077,0.039013502033964205,0.06744131645769189,0.5048038900074966,"{'1': 0.1209395891174378, '6': 0.11757980869144553, '24': 0.11196169796005007}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.11373938403837107,0.11005043968891688,0.08964977102834422,0.03792198699714133,0.06924910236777156,0.49603953535477235,"{'1': 0.12333586952433147, '6': 0.11639504090423965, '24': 0.11130429772104573}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.11382646578890672,0.10696539937995073,0.08863762134151579,0.038637987366586184,0.07030984330308085,0.4953441660946167,"{'1': 0.12479321466267686, '6': 0.11580735751917985, '24': 0.11042300171557336}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.11744574744324159,0.11694119752376532,0.0918352479195155,0.0416173182148606,0.06672929831526567,0.49899925540108225,"{'1': 0.12072168580440758, '6': 0.11721651768565695, '24': 0.11445084344834337}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.11559343430166867,0.10777383495550852,0.087961315391131,0.04229371835113044,0.06814879582675348,0.48337604754481706,"{'1': 0.1219405659301102, '6': 0.11354466001972696, '24': 0.1114466652822426}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.11181260924212598,0.10358158265167867,0.0862689901950825,0.03879136742137043,0.0689563977384863,0.47550523669386585,"{'1': 0.12001067291518623, '6': 0.10974869296796354, '24': 0.1104422137751712}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.15867940313070977,0.15509502608489478,0.13366794644511718,0.03946169989998907,0.11224086680533955,0.5430683378919952,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.15007120574900443,0.15455582784074,0.12283273542804246,0.04641951736430359,0.09110964301534491,0.5425227991096796,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.15066861009356577,0.1538032050452211,0.12424358233004551,0.04448683379736807,0.09468395961486993,0.5428630228468222,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.15867940313070977,0.15509502608489478,0.13366794644511718,0.03946169989998907,0.11224086680533955,0.5430683378919952,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.1558990505380966,0.17051140221814465,0.12372212766737684,0.05941548232165237,0.07693285311660901,0.54636118147995,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.15530342241607642,0.17394331730436574,0.12428634598365529,0.05973269284621181,0.07462937466294482,0.5469156365429071,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.15147163145197276,0.17584531718384072,0.12390177203547487,0.057610319256863995,0.07195822688710903,0.5425876111183271,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14709403212456737,0.17479000119602744,0.12237695622505058,0.05525654595428529,0.06996391125407372,0.5350034947126083,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.14361993449216923,0.16960771604963065,0.11885943401701518,0.05425025517975127,0.06811115198439971,0.5326804141687923,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.13890712392017654,0.16159437990294315,0.1142623280746731,0.052041144088587385,0.06693027624640306,0.5273052750809676,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
